transaction_id,transaction_date,transaction_amount,sender_account,beneficiary_account
1347,2024-01-22,714.73,Account_296,Account_417
1348,2024-08-15,339.11,Account_244,Account_940
1349,2024-07-03,418.84,Account_956,Account_872
1350,2024-12-23,358.77,Account_355,Account_803
1351,2024-07-07,934.81,Account_820,Account_793
1352,2024-02-09,513.22,Account_882,Account_341
1353,2024-12-30,512.71,Account_880,Account_64
1354,2024-08-12,161.02,Account_138,Account_680
1355,2024-08-19,307.02,Account_795,Account_338
1356,2024-05-19,934.43,Account_643,Account_509
1357,2024-07-08,875.14,Account_382,Account_589
1358,2024-03-05,710.96,Account_291,Account_901
1359,2024-05-27,452.9,Account_223,Account_527
1360,2024-05-07,814.11,Account_755,Account_601
1361,2024-01-20,475.24,Account_495,Account_611
1362,2024-05-25,71.5,Account_18,Account_506
1363,2024-11-03,893.78,Account_896,Account_339
1364,2024-10-18,833.81,Account_292,Account_561
1365,2024-05-15,421.89,Account_705,Account_755
1366,2024-02-24,847.0,Account_945,Account_737
1367,2024-12-13,141.25,Account_447,Account_437
1368,2024-12-03,790.21,Account_578,Account_350
1369,2024-06-17,126.24,Account_866,Account_501
1370,2024-01-16,228.79,Account_373,Account_601
1371,2024-08-08,778.76,Account_953,Account_173
1372,2024-01-11,627.82,Account_458,Account_270
1373,2024-03-20,132.69,Account_385,Account_309
1374,2024-09-08,985.87,Account_934,Account_795
1375,2024-07-03,487.85,Account_152,Account_696
1376,2024-05-24,72.13,Account_203,Account_825
1377,2024-12-21,948.95,Account_837,Account_377
1378,2024-09-11,283.54,Account_643,Account_207
1379,2024-01-26,640.6,Account_929,Account_952
1380,2024-07-05,290.09,Account_58,Account_348
1381,2024-05-28,248.25,Account_345,Account_570
1382,2024-06-21,626.26,Account_362,Account_365
1383,2024-08-10,369.9,Account_910,Account_851
1384,2024-08-05,958.64,Account_821,Account_192
1385,2024-04-19,970.16,Account_572,Account_980
1386,2024-12-02,796.39,Account_209,Account_382
1387,2024-07-31,970.83,Account_496,Account_717
1388,2024-11-09,63.43,Account_425,Account_522
1389,2024-10-24,17.7,Account_365,Account_777
1390,2024-01-27,507.71,Account_94,Account_31
1391,2024-02-15,88.66,Account_301,Account_206
1392,2024-08-29,336.33,Account_380,Account_933
1393,2024-02-17,768.3,Account_573,Account_329
1394,2024-10-25,583.29,Account_641,Account_736
1395,2024-07-15,397.06,Account_238,Account_229
1396,2024-11-11,780.65,Account_909,Account_48
1397,2024-02-05,250.14,Account_699,Account_989
1398,2024-09-25,426.03,Account_685,Account_697
1399,2024-09-22,963.88,Account_590,Account_979
1400,2024-12-13,356.76,Account_519,Account_560
1401,2024-07-09,43.08,Account_26,Account_91
1402,2024-11-01,556.35,Account_810,Account_781
1403,2024-04-14,116.95,Account_81,Account_96
1404,2024-05-25,170.15,Account_178,Account_45
1405,2024-04-07,614.98,Account_50,Account_34
1406,2024-12-28,736.23,Account_703,Account_695
1407,2024-05-04,574.96,Account_223,Account_964
1408,2024-01-02,52.14,Account_512,Account_602
1409,2024-10-05,890.58,Account_682,Account_686
1410,2024-03-27,453.07,Account_574,Account_652
1411,2024-02-02,994.34,Account_967,Account_671
1412,2024-09-27,618.79,Account_574,Account_546
1413,2024-08-18,953.07,Account_305,Account_291
1414,2024-07-30,755.16,Account_533,Account_102
1415,2024-05-07,437.95,Account_792,Account_464
1416,2024-03-10,280.24,Account_766,Account_904
1417,2024-06-02,548.24,Account_757,Account_9
1418,2024-05-30,101.78,Account_525,Account_717
1419,2024-08-10,768.27,Account_191,Account_761
1420,2024-07-30,285.31,Account_300,Account_493
1421,2024-05-11,849.75,Account_315,Account_282
1422,2024-12-16,563.22,Account_475,Account_664
1423,2024-11-02,764.01,Account_784,Account_171
1424,2024-08-14,412.4,Account_841,Account_445
1425,2024-09-22,654.69,Account_609,Account_804
1426,2024-08-30,696.13,Account_96,Account_700
1427,2024-05-19,856.19,Account_455,Account_845
1428,2024-07-17,177.08,Account_625,Account_581
1429,2024-06-05,667.11,Account_540,Account_457
1430,2024-11-08,264.67,Account_955,Account_973
1431,2024-12-26,573.35,Account_223,Account_813
1432,2024-06-16,100.93,Account_343,Account_256
1433,2024-06-08,442.79,Account_339,Account_828
1434,2024-05-22,204.02,Account_670,Account_148
1435,2024-07-12,161.07,Account_11,Account_965
1436,2024-01-06,587.5,Account_812,Account_813
1437,2024-07-11,939.36,Account_868,Account_569
1438,2024-07-17,955.6,Account_275,Account_785
1439,2024-09-22,671.0,Account_400,Account_429
1440,2024-12-04,898.4,Account_66,Account_982
1441,2024-10-22,841.38,Account_551,Account_187
1442,2024-12-06,154.44,Account_801,Account_810
1443,2024-11-26,633.84,Account_791,Account_666
1444,2024-09-08,389.87,Account_140,Account_273
1445,2024-04-25,904.28,Account_141,Account_191
1446,2024-12-27,238.1,Account_479,Account_213
1447,2024-07-17,277.14,Account_572,Account_793
1448,2024-09-20,73.68,Account_692,Account_730
1449,2024-12-27,920.72,Account_424,Account_504
1450,2024-09-10,964.02,Account_905,Account_534
1451,2024-05-15,60.94,Account_514,Account_251
1452,2024-07-16,334.58,Account_807,Account_338
1453,2024-06-15,914.23,Account_703,Account_820
1454,2024-07-23,454.86,Account_692,Account_795
1455,2024-07-09,669.42,Account_668,Account_840
1456,2024-07-16,465.77,Account_846,Account_821
1457,2024-06-29,12.11,Account_576,Account_694
1458,2024-03-08,851.23,Account_346,Account_69
1459,2024-09-02,640.83,Account_939,Account_406
1460,2024-05-10,268.53,Account_668,Account_435
1461,2024-07-31,271.33,Account_964,Account_617
1462,2024-01-19,173.95,Account_938,Account_230
1463,2024-08-10,116.3,Account_377,Account_421
1464,2024-05-09,883.98,Account_364,Account_198
1465,2024-03-18,70.84,Account_182,Account_44
1466,2024-08-14,515.0,Account_90,Account_702
1467,2024-07-07,718.21,Account_257,Account_467
1468,2024-02-12,257.06,Account_141,Account_52
1469,2024-09-27,101.76,Account_647,Account_589
1470,2024-01-12,944.62,Account_356,Account_687
1471,2024-11-17,414.76,Account_824,Account_349
1472,2024-10-07,231.56,Account_104,Account_242
1473,2024-11-16,547.99,Account_328,Account_51
1474,2024-04-05,913.32,Account_270,Account_193
1475,2024-08-31,505.7,Account_727,Account_577
1476,2024-04-14,416.65,Account_921,Account_434
1477,2024-10-29,495.07,Account_191,Account_875
1478,2024-05-22,57.14,Account_709,Account_734
1479,2024-02-19,212.41,Account_132,Account_213
1480,2024-09-15,50.15,Account_2,Account_412
1481,2024-09-08,86.65,Account_631,Account_994
1482,2024-03-05,369.99,Account_45,Account_40
1483,2024-06-27,533.46,Account_618,Account_84
1484,2024-05-31,840.21,Account_471,Account_922
1485,2024-07-04,768.96,Account_595,Account_852
1486,2024-03-08,30.72,Account_633,Account_613
1487,2024-06-28,706.26,Account_485,Account_20
1488,2024-02-27,434.92,Account_632,Account_636
1489,2024-09-14,223.41,Account_822,Account_297
1490,2024-01-04,54.3,Account_842,Account_199
1491,2024-07-06,484.34,Account_643,Account_496
1492,2024-02-09,49.75,Account_127,Account_227
1493,2024-03-12,753.66,Account_12,Account_610
1494,2024-08-21,554.26,Account_112,Account_412
1495,2024-04-12,805.54,Account_295,Account_348
1496,2024-08-16,119.13,Account_843,Account_471
1497,2024-01-23,836.03,Account_245,Account_990
1498,2024-03-05,91.86,Account_291,Account_252
1499,2024-02-14,256.42,Account_455,Account_289
1500,2024-06-28,430.74,Account_184,Account_424
1501,2024-04-23,52.8,Account_408,Account_877
1502,2024-07-30,95.58,Account_207,Account_412
1503,2024-01-12,346.36,Account_992,Account_365
1504,2024-08-20,154.09,Account_429,Account_782
1505,2024-08-03,344.99,Account_334,Account_340
1506,2024-01-28,147.46,Account_468,Account_963
1507,2024-08-30,411.13,Account_691,Account_248
1508,2024-06-09,152.53,Account_766,Account_59
1509,2024-07-01,17.63,Account_116,Account_8
1510,2024-12-16,847.0,Account_926,Account_767
1511,2024-01-22,554.36,Account_946,Account_448
1512,2024-08-24,12.71,Account_437,Account_593
1513,2024-04-01,774.88,Account_980,Account_78
1514,2024-07-15,527.32,Account_86,Account_715
1515,2024-04-13,691.27,Account_465,Account_891
1516,2024-07-05,972.12,Account_830,Account_185
1517,2024-04-27,195.75,Account_819,Account_815
1518,2024-01-09,919.85,Account_779,Account_713
1519,2024-09-28,376.87,Account_645,Account_886
1520,2024-06-12,586.93,Account_289,Account_752
1521,2024-08-02,872.16,Account_992,Account_84
1522,2024-08-14,819.52,Account_339,Account_485
1523,2024-02-25,196.46,Account_596,Account_304
1524,2024-03-16,234.93,Account_724,Account_541
1525,2024-05-15,401.99,Account_278,Account_181
1526,2024-06-20,533.04,Account_423,Account_768
1527,2024-02-26,687.27,Account_644,Account_952
1528,2024-01-18,151.26,Account_588,Account_26
1529,2024-11-30,857.63,Account_312,Account_71
1530,2024-06-05,329.76,Account_928,Account_67
1531,2024-06-10,42.45,Account_558,Account_517
1532,2024-04-07,610.72,Account_101,Account_52
1533,2024-05-06,776.94,Account_292,Account_401
1534,2024-05-01,211.05,Account_230,Account_427
1535,2024-07-07,487.17,Account_7,Account_324
1536,2024-12-24,201.57,Account_717,Account_310
1537,2024-10-03,12.87,Account_892,Account_55
1538,2024-05-14,128.32,Account_922,Account_289
1539,2024-01-17,929.79,Account_239,Account_462
1540,2024-08-24,155.26,Account_656,Account_663
1541,2024-05-18,966.99,Account_11,Account_849
1542,2024-04-04,120.21,Account_452,Account_63
1543,2024-11-14,703.07,Account_350,Account_721
1544,2024-04-24,899.54,Account_174,Account_566
1545,2024-11-17,921.22,Account_884,Account_218
1546,2024-02-17,747.4,Account_840,Account_579
1547,2024-10-03,842.16,Account_460,Account_658
1548,2024-08-20,533.89,Account_384,Account_390
1549,2024-01-19,450.01,Account_388,Account_620
1550,2024-05-01,103.45,Account_364,Account_619
1551,2024-05-02,776.49,Account_992,Account_706
1552,2024-01-30,704.43,Account_32,Account_782
1553,2024-10-28,723.9,Account_703,Account_356
1554,2024-10-07,384.64,Account_86,Account_794
1555,2024-02-07,720.3,Account_194,Account_254
1556,2024-07-11,219.76,Account_500,Account_603
1557,2024-09-22,504.57,Account_295,Account_660
1558,2024-06-02,818.46,Account_617,Account_731
1559,2024-11-18,356.88,Account_45,Account_395
1560,2024-06-30,992.84,Account_304,Account_951
1561,2024-06-20,979.33,Account_848,Account_153
1562,2024-07-07,932.08,Account_585,Account_208
1563,2024-07-14,667.31,Account_479,Account_22
1564,2024-05-13,16.64,Account_886,Account_378
1565,2024-08-28,870.65,Account_402,Account_185
1566,2024-08-05,651.55,Account_551,Account_902
1567,2024-04-03,942.37,Account_151,Account_669
1568,2024-03-22,585.16,Account_461,Account_114
1569,2024-11-19,762.49,Account_421,Account_27
1570,2024-02-03,789.76,Account_674,Account_393
1571,2024-01-11,441.75,Account_125,Account_575
1572,2024-11-06,36.13,Account_758,Account_121
1573,2024-08-11,790.07,Account_908,Account_962
1574,2024-02-04,591.76,Account_859,Account_4
1575,2024-01-02,845.87,Account_604,Account_286
1576,2024-08-27,76.57,Account_835,Account_570
1577,2024-03-10,204.34,Account_51,Account_894
1578,2024-03-27,412.15,Account_512,Account_707
1579,2024-12-08,351.28,Account_541,Account_25
1580,2024-08-26,528.64,Account_683,Account_707
1581,2024-01-26,852.63,Account_844,Account_503
1582,2024-08-25,674.31,Account_87,Account_285
1583,2024-03-07,391.84,Account_138,Account_715
1584,2024-10-15,109.55,Account_903,Account_982
1585,2024-11-03,651.0,Account_344,Account_438
1586,2024-01-15,312.85,Account_931,Account_411
1587,2024-11-21,455.1,Account_988,Account_503
1588,2024-07-18,598.68,Account_326,Account_985
1589,2024-02-27,567.3,Account_713,Account_818
1590,2024-01-19,175.57,Account_608,Account_838
1591,2024-03-02,817.8,Account_363,Account_887
1592,2024-05-02,374.71,Account_995,Account_210
1593,2024-10-18,732.04,Account_877,Account_950
1594,2024-05-24,666.27,Account_957,Account_757
1595,2024-11-08,784.61,Account_749,Account_544
1596,2024-09-10,54.43,Account_179,Account_361
1597,2024-05-16,430.17,Account_366,Account_109
1598,2024-08-01,725.25,Account_901,Account_830
1599,2024-10-04,197.25,Account_655,Account_485
1600,2024-02-27,139.41,Account_124,Account_565
1601,2024-09-17,501.67,Account_502,Account_745
1602,2024-09-12,980.57,Account_461,Account_967
1603,2024-11-10,246.37,Account_462,Account_622
1604,2024-06-19,670.0,Account_951,Account_638
1605,2024-10-01,313.83,Account_671,Account_564
1606,2024-10-23,392.76,Account_241,Account_382
1607,2024-03-31,754.21,Account_605,Account_481
1608,2024-02-11,775.29,Account_360,Account_149
1609,2024-07-13,70.97,Account_627,Account_205
1610,2024-10-22,431.53,Account_914,Account_261
1611,2024-09-08,387.71,Account_127,Account_153
1612,2024-08-03,98.16,Account_115,Account_592
1613,2024-04-17,579.44,Account_986,Account_600
1614,2024-04-18,681.46,Account_379,Account_245
1615,2024-10-11,252.86,Account_643,Account_79
1616,2024-06-13,224.58,Account_490,Account_571
1617,2024-09-20,535.07,Account_657,Account_403
1618,2024-09-01,726.46,Account_817,Account_756
1619,2024-06-18,243.07,Account_383,Account_238
1620,2024-01-28,692.65,Account_183,Account_434
1621,2024-10-08,678.78,Account_140,Account_613
1622,2024-09-15,261.05,Account_980,Account_503
1623,2024-03-21,194.43,Account_127,Account_117
1624,2024-10-28,855.95,Account_413,Account_606
1625,2024-03-03,748.55,Account_202,Account_298
1626,2024-03-25,574.88,Account_463,Account_237
1627,2024-04-23,146.07,Account_820,Account_131
1628,2024-09-18,648.34,Account_85,Account_452
1629,2024-01-05,906.61,Account_442,Account_344
1630,2024-05-21,571.98,Account_813,Account_251
1631,2024-08-12,813.0,Account_703,Account_739
1632,2024-11-27,760.46,Account_383,Account_857
1633,2024-09-03,332.4,Account_57,Account_324
1634,2024-09-04,500.0,Account_710,Account_677
1635,2024-08-22,566.92,Account_800,Account_866
1636,2024-03-05,83.42,Account_308,Account_209
1637,2024-11-24,219.57,Account_686,Account_309
1638,2024-09-14,356.24,Account_327,Account_212
1639,2024-12-19,85.73,Account_948,Account_713
1640,2024-10-27,358.2,Account_339,Account_507
1641,2024-03-21,969.0,Account_145,Account_922
1642,2024-01-18,278.96,Account_52,Account_634
1643,2024-10-29,196.21,Account_751,Account_807
1644,2024-11-25,379.43,Account_719,Account_876
1645,2024-11-09,194.59,Account_361,Account_428
1646,2024-02-21,207.47,Account_263,Account_202
1647,2024-08-23,383.79,Account_417,Account_549
1648,2024-10-01,808.52,Account_1000,Account_5
1649,2024-10-20,26.41,Account_323,Account_333
1650,2024-10-23,235.55,Account_778,Account_279
1651,2024-02-24,279.86,Account_659,Account_938
1652,2024-01-09,719.69,Account_62,Account_805
1653,2024-10-30,859.53,Account_308,Account_150
1654,2024-06-27,626.01,Account_486,Account_267
1655,2024-02-28,588.69,Account_286,Account_862
1656,2024-09-25,11.38,Account_943,Account_981
1657,2024-11-23,509.88,Account_819,Account_73
1658,2024-11-14,615.18,Account_630,Account_426
1659,2024-03-20,221.99,Account_657,Account_117
1660,2024-10-27,864.03,Account_781,Account_868
1661,2024-06-13,453.82,Account_252,Account_379
1662,2024-09-14,313.62,Account_216,Account_542
1663,2024-02-15,86.79,Account_910,Account_650
1664,2024-04-06,504.49,Account_333,Account_734
1665,2024-01-28,375.74,Account_307,Account_470
1666,2024-07-29,871.94,Account_659,Account_95
1667,2024-12-17,933.69,Account_294,Account_862
1668,2024-06-20,195.5,Account_166,Account_394
1669,2024-03-24,290.99,Account_931,Account_332
1670,2024-03-04,186.09,Account_4,Account_934
1671,2024-05-08,348.27,Account_851,Account_237
1672,2024-12-22,626.75,Account_813,Account_399
1673,2024-10-18,666.98,Account_174,Account_148
1674,2024-02-12,495.29,Account_292,Account_5
1675,2024-05-31,253.66,Account_769,Account_456
1676,2024-02-01,391.07,Account_235,Account_283
1677,2024-06-23,803.42,Account_941,Account_975
1678,2024-12-16,266.6,Account_854,Account_949
1679,2024-08-01,665.37,Account_51,Account_739
1680,2024-10-19,793.5,Account_52,Account_816
1681,2024-01-27,985.43,Account_539,Account_874
1682,2024-07-02,995.26,Account_453,Account_592
1683,2024-03-09,197.99,Account_111,Account_401
1684,2024-02-13,636.08,Account_77,Account_266
1685,2024-03-28,10.45,Account_758,Account_182
1686,2024-09-06,636.78,Account_170,Account_299
1687,2024-09-20,76.7,Account_347,Account_409
1688,2024-08-11,611.3,Account_43,Account_928
1689,2024-09-27,831.7,Account_260,Account_681
1690,2024-05-18,908.28,Account_750,Account_978
1691,2024-04-10,226.15,Account_125,Account_197
1692,2024-01-07,366.06,Account_446,Account_402
1693,2024-11-01,347.14,Account_144,Account_531
1694,2024-08-08,76.66,Account_820,Account_944
1695,2024-10-09,880.48,Account_714,Account_778
1696,2024-02-20,650.33,Account_120,Account_450
1697,2024-10-07,729.76,Account_683,Account_383
1698,2024-06-17,68.95,Account_175,Account_580
1699,2024-10-30,804.96,Account_182,Account_756
1700,2024-10-26,94.79,Account_183,Account_175
1701,2024-02-22,646.69,Account_884,Account_119
1702,2024-10-25,168.43,Account_667,Account_290
1703,2024-02-27,277.63,Account_933,Account_623
1704,2024-02-13,291.4,Account_298,Account_113
1705,2024-07-04,518.1,Account_222,Account_836
1706,2024-10-22,402.8,Account_711,Account_721
1707,2024-05-25,584.68,Account_596,Account_195
1708,2024-03-19,418.07,Account_876,Account_173
1709,2024-03-24,129.5,Account_6,Account_928
1710,2024-08-18,40.22,Account_841,Account_728
1711,2024-01-27,52.53,Account_310,Account_912
1712,2024-06-03,511.03,Account_635,Account_924
1713,2024-09-14,441.48,Account_719,Account_315
1714,2024-07-25,525.37,Account_526,Account_984
1715,2024-02-07,304.32,Account_373,Account_640
1716,2024-04-05,155.41,Account_708,Account_556
1717,2024-05-06,603.86,Account_963,Account_819
1718,2024-12-08,462.49,Account_678,Account_395
1719,2024-02-22,610.6,Account_335,Account_973
1720,2024-05-19,319.05,Account_936,Account_427
1721,2024-06-09,580.95,Account_711,Account_655
1722,2024-02-28,158.04,Account_196,Account_815
1723,2024-02-18,35.18,Account_574,Account_671
1724,2024-06-10,71.02,Account_101,Account_196
1725,2024-07-02,225.55,Account_904,Account_141
1726,2024-03-28,879.04,Account_413,Account_849
1727,2024-04-03,243.46,Account_909,Account_988
1728,2024-01-07,934.75,Account_557,Account_257
1729,2024-05-08,156.08,Account_745,Account_129
1730,2024-09-01,943.24,Account_405,Account_179
1731,2024-03-21,633.43,Account_854,Account_84
1732,2024-05-09,320.0,Account_11,Account_143
1733,2024-08-13,541.53,Account_163,Account_248
1734,2024-08-30,815.41,Account_820,Account_41
1735,2024-03-09,317.83,Account_395,Account_31
1736,2024-11-29,734.42,Account_634,Account_941
1737,2024-10-29,664.5,Account_650,Account_957
1738,2024-12-27,498.56,Account_770,Account_549
1739,2024-07-21,432.34,Account_932,Account_922
1740,2024-10-03,309.36,Account_932,Account_482
1741,2024-09-12,896.73,Account_718,Account_898
1742,2024-01-21,142.75,Account_499,Account_884
1743,2024-05-29,344.66,Account_460,Account_666
1744,2024-05-03,61.24,Account_864,Account_705
1745,2024-07-08,701.97,Account_853,Account_224
1746,2024-12-10,28.48,Account_875,Account_75
1747,2024-12-31,756.78,Account_834,Account_824
1748,2024-03-15,966.86,Account_884,Account_505
1749,2024-03-11,467.33,Account_291,Account_818
1750,2024-06-26,191.02,Account_353,Account_284
1751,2024-12-07,74.08,Account_297,Account_907
1752,2024-10-30,674.2,Account_545,Account_607
1753,2024-08-10,998.11,Account_183,Account_498
1754,2024-12-29,953.97,Account_771,Account_742
1755,2024-06-12,585.12,Account_731,Account_240
1756,2024-12-02,227.34,Account_717,Account_190
1757,2024-09-18,555.82,Account_106,Account_825
1758,2024-11-27,908.76,Account_591,Account_196
1759,2024-03-26,673.91,Account_197,Account_994
1760,2024-11-29,464.83,Account_796,Account_855
1761,2024-01-21,31.13,Account_437,Account_529
1762,2024-04-28,654.21,Account_281,Account_185
1763,2024-11-29,914.95,Account_361,Account_926
1764,2024-11-04,525.85,Account_237,Account_81
1765,2024-02-11,242.91,Account_377,Account_593
1766,2024-10-30,684.88,Account_743,Account_437
1767,2024-04-07,90.07,Account_192,Account_691
1768,2024-08-27,319.34,Account_327,Account_256
1769,2024-08-28,352.72,Account_738,Account_59
1770,2024-09-02,13.26,Account_876,Account_672
1771,2024-10-09,725.98,Account_384,Account_7
1772,2024-10-16,903.36,Account_941,Account_793
1773,2024-11-09,582.09,Account_290,Account_675
1774,2024-06-26,405.5,Account_812,Account_935
1775,2024-12-26,509.52,Account_468,Account_387
1776,2024-02-06,133.99,Account_982,Account_425
1777,2024-06-15,935.02,Account_244,Account_560
1778,2024-11-08,364.82,Account_934,Account_593
1779,2024-05-23,264.63,Account_800,Account_843
1780,2024-03-28,285.12,Account_758,Account_368
1781,2024-06-19,377.08,Account_167,Account_922
1782,2024-04-06,204.18,Account_345,Account_104
1783,2024-11-09,745.07,Account_725,Account_36
1784,2024-10-24,301.2,Account_69,Account_360
1785,2024-06-30,662.85,Account_424,Account_214
1786,2024-02-20,750.18,Account_113,Account_943
1787,2024-06-07,416.61,Account_27,Account_611
1788,2024-08-07,675.8,Account_351,Account_110
1789,2024-11-05,758.75,Account_235,Account_412
1790,2024-01-16,854.97,Account_11,Account_966
1791,2024-09-11,496.32,Account_258,Account_67
1792,2024-03-13,906.55,Account_905,Account_944
1793,2024-12-25,142.97,Account_243,Account_268
1794,2024-08-26,507.3,Account_499,Account_864
1795,2024-12-29,958.21,Account_890,Account_984
1796,2024-12-13,956.29,Account_204,Account_905
1797,2024-10-06,636.97,Account_177,Account_222
1798,2024-08-13,520.79,Account_115,Account_144
1799,2024-09-26,794.53,Account_65,Account_909
1800,2024-10-18,657.3,Account_836,Account_638
1801,2024-06-06,359.77,Account_769,Account_236
1802,2024-06-12,744.31,Account_691,Account_454
1803,2024-03-02,954.68,Account_899,Account_143
1804,2024-06-11,169.62,Account_73,Account_925
1805,2024-09-11,428.88,Account_971,Account_596
1806,2024-02-14,225.28,Account_913,Account_837
1807,2024-04-15,842.85,Account_314,Account_621
1808,2024-09-30,898.69,Account_245,Account_108
1809,2024-05-03,170.35,Account_516,Account_413
1810,2024-06-20,437.66,Account_56,Account_837
1811,2024-05-12,585.65,Account_801,Account_995
1812,2024-04-30,36.08,Account_690,Account_851
1813,2024-09-17,537.22,Account_834,Account_951
1814,2024-08-01,251.02,Account_821,Account_20
1815,2024-02-17,952.32,Account_305,Account_561
1816,2024-03-07,918.52,Account_694,Account_39
1817,2024-02-08,161.54,Account_70,Account_513
1818,2024-02-14,33.5,Account_724,Account_259
1819,2024-05-14,143.37,Account_459,Account_47
1820,2024-11-20,72.05,Account_996,Account_433
1821,2024-11-24,537.63,Account_564,Account_482
1822,2024-02-02,199.64,Account_812,Account_648
1823,2024-09-01,610.52,Account_289,Account_582
1824,2024-04-17,855.5,Account_883,Account_937
1825,2024-05-23,963.02,Account_681,Account_132
1826,2024-09-10,318.27,Account_193,Account_660
1827,2024-06-06,726.99,Account_262,Account_219
1828,2024-07-29,113.43,Account_313,Account_133
1829,2024-01-11,872.08,Account_370,Account_68
1830,2024-02-03,401.15,Account_302,Account_864
1831,2024-04-12,299.37,Account_13,Account_645
1832,2024-06-19,342.87,Account_125,Account_241
1833,2024-06-04,460.66,Account_984,Account_764
1834,2024-03-16,723.54,Account_137,Account_49
1835,2024-04-28,136.62,Account_702,Account_698
1836,2024-12-20,363.77,Account_612,Account_984
1837,2024-09-07,660.37,Account_476,Account_134
1838,2024-12-29,783.29,Account_387,Account_814
1839,2024-10-13,766.63,Account_536,Account_820
1840,2024-10-10,558.77,Account_964,Account_597
1841,2024-09-08,824.94,Account_928,Account_870
1842,2024-07-08,738.19,Account_434,Account_488
1843,2024-09-02,225.56,Account_886,Account_66
1844,2024-04-19,85.69,Account_476,Account_673
1845,2024-10-20,93.18,Account_622,Account_550
1846,2024-11-21,461.91,Account_229,Account_630
1847,2024-09-16,51.3,Account_820,Account_165
1848,2024-07-03,48.45,Account_488,Account_231
1849,2024-06-23,260.38,Account_120,Account_602
1850,2024-09-18,415.79,Account_758,Account_514
1851,2024-08-21,93.65,Account_828,Account_849
1852,2024-02-28,231.11,Account_849,Account_742
1853,2024-01-16,899.84,Account_552,Account_569
1854,2024-12-02,974.74,Account_511,Account_985
1855,2024-12-12,318.58,Account_413,Account_798
1856,2024-02-24,630.11,Account_42,Account_254
1857,2024-06-12,489.62,Account_357,Account_898
1858,2024-10-18,623.62,Account_523,Account_340
1859,2024-11-22,984.61,Account_109,Account_786
1860,2024-03-12,665.06,Account_334,Account_245
1861,2024-06-05,901.52,Account_34,Account_371
1862,2024-10-25,769.54,Account_616,Account_196
1863,2024-10-15,90.34,Account_188,Account_459
1864,2024-07-29,40.79,Account_324,Account_258
1865,2024-08-03,320.87,Account_234,Account_529
1866,2024-01-28,18.35,Account_918,Account_468
1867,2024-02-08,963.9,Account_757,Account_480
1868,2024-10-13,205.25,Account_787,Account_364
1869,2024-12-17,194.05,Account_673,Account_286
1870,2024-11-28,365.45,Account_917,Account_355
1871,2024-04-22,343.21,Account_357,Account_737
1872,2024-01-19,274.31,Account_690,Account_328
1873,2024-09-21,939.67,Account_461,Account_778
1874,2024-08-21,680.76,Account_726,Account_608
1875,2024-09-26,968.01,Account_480,Account_716
1876,2024-03-25,804.47,Account_551,Account_996
1877,2024-03-10,898.51,Account_660,Account_733
1878,2024-01-17,801.07,Account_999,Account_997
1879,2024-03-12,460.98,Account_759,Account_40
1880,2024-05-21,19.06,Account_696,Account_683
1881,2024-06-07,758.54,Account_23,Account_788
1882,2024-03-04,970.2,Account_507,Account_779
1883,2024-02-24,302.09,Account_802,Account_178
1884,2024-09-08,373.39,Account_705,Account_455
1885,2024-05-23,25.47,Account_551,Account_710
1886,2024-12-21,888.85,Account_98,Account_966
1887,2024-09-04,433.25,Account_319,Account_566
1888,2024-05-19,424.25,Account_84,Account_535
1889,2024-05-29,439.07,Account_153,Account_983
1890,2024-09-11,947.74,Account_308,Account_844
1891,2024-10-07,266.17,Account_61,Account_713
1892,2024-01-09,91.34,Account_425,Account_482
1893,2024-01-08,468.55,Account_121,Account_515
1894,2024-08-25,165.46,Account_237,Account_249
1895,2024-12-03,696.01,Account_796,Account_49
1896,2024-01-15,787.97,Account_301,Account_230
1897,2024-07-11,143.26,Account_475,Account_251
1898,2024-10-16,774.95,Account_676,Account_434
1899,2024-05-11,488.06,Account_629,Account_896
1900,2024-01-31,812.77,Account_616,Account_831
1901,2024-01-30,642.7,Account_773,Account_219
1902,2024-09-19,960.9,Account_268,Account_818
1903,2024-11-15,469.4,Account_104,Account_823
1904,2024-10-29,743.28,Account_610,Account_900
1905,2024-10-20,268.51,Account_588,Account_147
1906,2024-05-24,472.44,Account_165,Account_291
1907,2024-12-14,130.0,Account_876,Account_541
1908,2024-08-06,102.31,Account_197,Account_61
1909,2024-05-06,252.61,Account_787,Account_296
1910,2024-07-01,271.65,Account_86,Account_834
1911,2024-02-19,817.43,Account_706,Account_389
1912,2024-08-25,133.45,Account_523,Account_807
1913,2024-08-31,89.87,Account_377,Account_609
1914,2024-05-03,253.27,Account_59,Account_23
1915,2024-04-11,465.69,Account_926,Account_778
1916,2024-07-14,163.01,Account_747,Account_864
1917,2024-01-15,474.31,Account_826,Account_700
1918,2024-12-18,796.01,Account_996,Account_833
1919,2024-06-10,386.14,Account_339,Account_216
1920,2024-03-20,652.91,Account_94,Account_897
1921,2024-06-21,82.31,Account_211,Account_127
1922,2024-02-28,640.62,Account_265,Account_112
1923,2024-01-14,920.96,Account_607,Account_857
1924,2024-01-06,37.49,Account_656,Account_141
1925,2024-07-24,255.37,Account_501,Account_105
1926,2024-01-17,211.86,Account_666,Account_598
1927,2024-02-08,137.31,Account_370,Account_893
