transaction_id,transaction_date,transaction_amount,sender_account,beneficiary_account
31062,2024-08-09,439.49,875,224
31063,2024-06-07,483.44,224,799
31064,2024-03-04,435.1,799,79
31065,2024-04-05,391.59,79,84
31066,2024-04-09,377.99,370,790
31067,2024-10-25,340.19,790,278
31068,2024-10-11,306.17,278,771
31069,2024-01-26,275.55,771,811
31070,2024-04-03,303.11,811,370
31071,2024-12-30,677.66,506,951
31072,2024-08-08,745.43,951,604
31073,2024-04-19,670.89,604,758
31074,2024-02-08,737.98,758,285
31075,2024-01-18,811.78,285,506
31076,2024-10-12,1016.2,547,905
31077,2024-11-18,914.58,905,422
31078,2024-03-12,823.12,422,269
31079,2024-01-17,740.81,269,65
31080,2024-02-26,666.73,65,547
31081,2024-10-19,876.1,771,96
31082,2024-05-19,788.49,96,721
31083,2024-12-11,867.34,721,595
31084,2024-06-10,954.07,595,74
31085,2024-04-03,858.66,74,771
31086,2024-01-02,911.67,989,579
31087,2024-10-16,820.5,579,847
31088,2024-11-30,738.45,847,982
31089,2024-12-19,664.61,982,951
31090,2024-04-11,731.07,951,989
31091,2024-06-25,750.86,168,553
31092,2024-03-07,825.95,553,280
31093,2024-02-25,743.36,280,326
31094,2024-03-14,817.7,326,364
31095,2024-11-23,735.93,364,168
31096,2024-03-19,84.92,946,859
31097,2024-01-21,76.43,859,332
31098,2024-11-20,84.07,332,471
31099,2024-05-18,75.66,471,821
31100,2024-11-16,68.09,821,946
31101,2024-12-15,472.02,325,932
31102,2024-01-13,424.82,932,268
31103,2024-05-28,467.3,268,989
31104,2024-03-08,514.03,989,509
31105,2024-09-21,462.63,509,325
31106,2024-11-16,536.02,497,622
31107,2024-10-30,482.42,622,449
31108,2024-01-31,530.66,449,8
31109,2024-09-12,583.73,8,187
31110,2024-04-06,642.1,187,497
31111,2024-02-03,844.99,428,390
31112,2024-11-11,760.49,390,451
31113,2024-03-12,684.44,451,849
31114,2024-05-12,752.88,849,828
31115,2024-08-29,677.59,828,428
31116,2024-01-02,414.98,119,782
31117,2024-10-10,456.48,782,675
31118,2024-07-27,410.83,675,175
31119,2024-04-06,369.75,175,831
31120,2024-03-20,406.73,831,119
31121,2024-01-12,534.29,285,60
31122,2024-04-04,587.72,60,522
31123,2024-03-11,528.95,522,855
31124,2024-06-14,476.06,855,451
31125,2024-09-03,428.45,451,285
31126,2024-04-05,563.08,185,696
31127,2024-03-03,506.77,696,179
31128,2024-08-29,456.09,179,470
31129,2024-05-30,501.7,470,702
31130,2024-02-27,451.53,702,185
31131,2024-02-12,339.87,127,212
31132,2024-03-17,373.86,212,585
31133,2024-12-07,336.47,585,260
31134,2024-02-20,302.82,260,973
31135,2024-01-15,272.54,973,127
31136,2024-04-02,799.52,666,883
31137,2024-03-11,879.47,883,778
31138,2024-08-05,791.52,778,528
31139,2024-09-16,870.67,528,205
31140,2024-02-22,783.6,205,666
31141,2024-10-15,403.63,842,955
31142,2024-07-06,363.27,955,102
31143,2024-04-25,326.94,102,647
31144,2024-03-10,294.25,647,255
31145,2024-04-09,323.68,255,842
31146,2024-02-23,397.66,544,15
31147,2024-10-28,437.43,15,229
31148,2024-09-01,481.17,229,657
31149,2024-09-25,529.29,657,123
31150,2024-10-21,582.22,123,544
31151,2024-12-10,205.19,91,413
31152,2024-11-25,225.71,413,321
31153,2024-01-31,248.28,321,378
31154,2024-11-02,223.45,378,850
31155,2024-09-19,245.8,850,91
31156,2024-02-14,888.28,3,523
31157,2024-03-30,977.11,523,90
31158,2024-02-02,1074.82,90,640
31159,2024-03-21,967.34,640,131
31160,2024-08-05,1064.07,131,3
31161,2024-09-06,903.25,15,688
31162,2024-01-26,993.58,688,75
31163,2024-10-15,894.22,75,398
31164,2024-08-22,983.64,398,735
31165,2024-03-07,885.28,735,15
31166,2024-12-16,73.25,575,146
31167,2024-11-18,80.58,146,33
31168,2024-04-04,72.52,33,933
31169,2024-12-24,79.77,933,860
31170,2024-01-01,71.79,860,575
31171,2024-07-26,677.27,47,181
31172,2024-11-09,745.0,181,352
31173,2024-02-29,819.5,352,770
31174,2024-01-07,737.55,770,216
31175,2024-08-08,811.31,216,47
31176,2024-01-18,52.58,275,327
31177,2024-03-23,47.32,327,700
31178,2024-09-01,52.05,700,344
31179,2024-10-07,57.26,344,728
31180,2024-09-11,51.53,728,275
31181,2024-12-29,832.6,687,373
31182,2024-12-09,915.86,373,482
31183,2024-11-15,1007.45,482,557
31184,2024-06-23,1108.2,557,487
31185,2024-09-18,1219.02,487,687
31186,2024-12-05,216.34,450,303
31187,2024-10-20,237.97,303,937
31188,2024-01-08,214.17,937,85
31189,2024-08-25,192.75,85,787
31190,2024-04-17,173.47,787,450
31191,2024-06-30,168.48,498,985
31192,2024-07-07,151.63,985,873
31193,2024-03-03,166.79,873,131
31194,2024-12-13,150.11,131,20
31195,2024-06-05,135.1,20,498
31196,2024-07-10,812.01,350,30
31197,2024-10-11,893.21,30,70
31198,2024-02-27,982.53,70,898
31199,2024-02-04,884.28,898,156
31200,2024-06-24,795.85,156,350
31201,2024-04-05,246.86,644,962
31202,2024-11-20,222.17,962,276
31203,2024-02-16,199.95,276,294
31204,2024-09-17,179.95,294,821
31205,2024-05-03,197.94,821,644
31206,2024-04-17,894.29,4,134
31207,2024-02-17,804.86,134,125
31208,2024-09-29,724.37,125,16
31209,2024-04-15,796.81,16,60
31210,2024-03-08,717.13,60,4
31211,2024-10-08,45.51,332,750
31212,2024-08-31,40.96,750,450
31213,2024-05-11,45.06,450,277
31214,2024-02-09,40.55,277,90
31215,2024-07-10,44.61,90,332
31216,2024-11-29,599.4,81,958
31217,2024-09-04,659.34,958,163
31218,2024-12-09,593.41,163,226
31219,2024-06-25,534.07,226,978
31220,2024-12-23,587.48,978,81
31221,2024-02-15,77.48,597,820
31222,2024-12-07,85.23,820,252
31223,2024-12-18,93.75,252,656
31224,2024-05-10,84.38,656,925
31225,2024-03-30,75.94,925,597
31226,2024-11-07,532.45,180,632
31227,2024-02-20,479.21,632,336
31228,2024-10-15,527.13,336,538
31229,2024-07-06,579.84,538,930
31230,2024-04-18,521.86,930,180
31231,2024-04-09,421.1,157,903
31232,2024-07-24,378.99,903,54
31233,2024-04-02,416.89,54,497
31234,2024-07-31,458.58,497,760
31235,2024-01-30,412.72,760,157
31236,2024-06-17,516.19,261,270
31237,2024-06-17,464.57,270,184
31238,2024-01-07,511.03,184,676
31239,2024-08-06,459.93,676,725
31240,2024-08-16,505.92,725,261
31241,2024-11-03,434.24,541,676
31242,2024-08-20,477.66,676,723
31243,2024-04-26,525.43,723,898
31244,2024-06-22,577.97,898,259
31245,2024-11-05,520.17,259,541
31246,2024-10-18,48.33,309,155
31247,2024-07-08,43.5,155,134
31248,2024-06-23,47.85,134,792
31249,2024-10-11,52.64,792,135
31250,2024-05-07,47.38,135,309
31251,2024-10-01,319.52,977,931
31252,2024-09-13,351.47,931,839
31253,2024-06-14,316.32,839,430
31254,2024-07-30,284.69,430,279
31255,2024-12-08,313.16,279,977
31256,2024-07-08,399.5,298,444
31257,2024-07-21,359.55,444,235
31258,2024-08-25,323.6,235,181
31259,2024-11-16,291.24,181,627
31260,2024-08-19,320.36,627,298
31261,2024-02-24,245.47,235,553
31262,2024-08-23,270.02,553,630
31263,2024-07-08,297.02,630,756
31264,2024-09-12,326.72,756,700
31265,2024-05-17,294.05,700,235
31266,2024-05-15,219.1,619,88
31267,2024-10-18,241.01,88,460
31268,2024-09-04,216.91,460,461
31269,2024-01-29,238.6,461,82
31270,2024-02-09,262.46,82,619
31271,2024-12-26,879.46,665,271
31272,2024-11-01,791.51,271,887
31273,2024-09-13,712.36,887,712
31274,2024-09-19,783.6,712,697
31275,2024-07-04,861.96,697,665
31276,2024-10-09,1085.06,772,883
31277,2024-10-19,976.55,883,943
31278,2024-06-06,878.89,943,622
31279,2024-06-10,966.78,622,746
31280,2024-05-21,1063.46,746,772
31281,2024-06-11,208.49,547,3
31282,2024-03-18,187.64,3,754
31283,2024-09-18,206.4,754,431
31284,2024-05-08,227.04,431,653
31285,2024-10-29,204.34,653,547
31286,2024-11-08,398.43,705,233
31287,2024-06-10,438.27,233,672
31288,2024-03-12,394.44,672,504
31289,2024-04-20,433.88,504,275
31290,2024-02-21,477.27,275,705
31291,2024-04-07,262.87,70,341
31292,2024-12-31,289.16,341,952
31293,2024-02-23,318.08,952,92
31294,2024-11-11,286.27,92,178
31295,2024-02-25,314.9,178,70
31296,2024-12-09,666.42,299,463
31297,2024-07-07,599.78,463,100
31298,2024-12-27,539.8,100,768
31299,2024-12-27,593.78,768,277
31300,2024-09-06,534.4,277,299
31301,2024-05-08,421.17,610,468
31302,2024-09-29,379.05,468,712
31303,2024-05-21,416.96,712,186
31304,2024-12-14,375.26,186,484
31305,2024-12-19,337.73,484,610
31306,2024-01-16,318.93,586,894
31307,2024-08-06,350.82,894,224
31308,2024-11-06,385.9,224,115
31309,2024-11-04,347.31,115,461
31310,2024-01-21,382.04,461,586
31311,2024-07-15,584.79,804,625
31312,2024-06-28,643.27,625,398
31313,2024-08-14,578.94,398,453
31314,2024-08-19,521.05,453,273
31315,2024-10-05,573.15,273,804
31316,2024-12-05,850.0,359,613
31317,2024-02-06,765.0,613,635
31318,2024-03-19,841.5,635,483
31319,2024-04-24,757.35,483,269
31320,2024-04-08,833.09,269,359
31321,2024-08-15,822.19,990,104
31322,2024-09-06,739.97,104,124
31323,2024-08-23,665.97,124,271
31324,2024-08-15,732.57,271,918
31325,2024-03-22,659.31,918,990
31326,2024-04-30,89.22,307,58
31327,2024-05-19,98.14,58,150
31328,2024-09-25,107.95,150,650
31329,2024-09-12,118.75,650,498
31330,2024-04-25,130.62,498,307
31331,2024-10-09,954.88,352,715
31332,2024-08-12,859.39,715,98
31333,2024-03-26,945.33,98,889
31334,2024-07-15,850.8,889,666
31335,2024-01-11,935.88,666,352
31336,2024-05-08,631.51,358,508
31337,2024-12-25,694.66,508,848
31338,2024-11-02,764.13,848,871
31339,2024-06-20,840.54,871,54
31340,2024-10-23,924.59,54,358
31341,2024-01-30,413.31,670,86
31342,2024-01-11,371.98,86,792
31343,2024-11-03,334.78,792,755
31344,2024-09-29,301.3,755,848
31345,2024-08-17,331.43,848,670
31346,2024-03-12,513.27,932,352
31347,2024-06-01,564.6,352,178
31348,2024-07-20,621.06,178,213
31349,2024-05-24,558.95,213,621
31350,2024-07-24,614.85,621,932
31351,2024-10-17,707.07,230,172
31352,2024-08-13,636.36,172,119
31353,2024-01-16,700.0,119,813
31354,2024-06-08,630.0,813,268
31355,2024-01-02,693.0,268,230
31356,2024-10-29,944.46,189,985
31357,2024-01-05,850.01,985,109
31358,2024-10-21,765.01,109,713
31359,2024-06-08,688.51,713,44
31360,2024-11-14,619.66,44,189
31361,2024-06-30,259.56,8,499
31362,2024-06-22,233.6,499,997
31363,2024-06-24,210.24,997,406
31364,2024-11-08,189.22,406,167
31365,2024-07-30,170.3,167,8
31366,2024-11-06,258.18,495,625
31367,2024-10-20,232.36,625,878
31368,2024-07-31,209.12,878,967
31369,2024-10-02,188.21,967,451
31370,2024-03-21,169.39,451,495
31371,2024-02-09,558.6,463,858
31372,2024-05-08,502.74,858,42
31373,2024-03-26,452.47,42,851
31374,2024-12-17,407.22,851,104
31375,2024-02-14,447.94,104,463
31376,2024-08-16,209.47,230,110
31377,2024-09-24,188.52,110,139
31378,2024-08-12,169.67,139,929
31379,2024-07-10,152.7,929,963
31380,2024-04-11,137.43,963,230
31381,2024-01-30,386.98,742,771
31382,2024-03-25,348.28,771,132
31383,2024-01-18,383.11,132,126
31384,2024-11-13,421.42,126,63
31385,2024-06-06,379.28,63,742
31386,2024-08-20,785.13,79,725
31387,2024-12-29,863.64,725,576
31388,2024-10-17,777.28,576,683
31389,2024-10-01,855.01,683,86
31390,2024-11-29,940.51,86,79
31391,2024-09-19,359.53,180,159
31392,2024-06-22,395.48,159,115
31393,2024-02-27,435.03,115,296
31394,2024-02-02,478.53,296,251
31395,2024-05-25,526.38,251,180
31396,2024-06-04,816.09,618,47
31397,2024-11-30,897.7,47,554
31398,2024-08-21,807.93,554,984
31399,2024-03-12,888.72,984,376
31400,2024-03-14,977.59,376,618
31401,2024-05-23,1067.54,488,595
31402,2024-09-01,1174.29,595,218
31403,2024-01-25,1056.86,218,889
31404,2024-06-19,1162.55,889,208
31405,2024-09-04,1278.81,208,488
31406,2024-03-19,348.9,263,90
31407,2024-07-13,383.79,90,632
31408,2024-11-15,345.41,632,806
31409,2024-04-15,379.95,806,765
31410,2024-09-15,341.95,765,263
31411,2024-03-20,382.14,886,709
31412,2024-02-05,420.35,709,788
31413,2024-10-28,462.39,788,205
31414,2024-07-18,416.15,205,465
31415,2024-11-09,374.53,465,886
31416,2024-05-11,923.0,913,336
31417,2024-04-26,1015.3,336,209
31418,2024-06-11,913.77,209,672
31419,2024-01-25,822.39,672,657
31420,2024-10-10,740.15,657,913
31421,2024-11-10,445.54,567,608
31422,2024-02-19,400.99,608,91
31423,2024-12-16,360.89,91,159
31424,2024-05-30,324.8,159,363
31425,2024-06-19,357.28,363,567
31426,2024-04-16,972.99,294,654
31427,2024-10-25,875.69,654,556
31428,2024-10-29,963.26,556,35
31429,2024-07-24,1059.59,35,5
31430,2024-11-10,953.63,5,294
31431,2024-12-29,668.0,549,61
31432,2024-08-21,601.2,61,242
31433,2024-10-14,661.32,242,697
31434,2024-09-15,727.45,697,91
31435,2024-06-14,800.2,91,549
31436,2024-07-29,611.17,589,937
31437,2024-09-08,672.29,937,823
31438,2024-07-31,739.52,823,731
31439,2024-01-22,813.47,731,245
31440,2024-09-16,894.82,245,589
31441,2024-11-21,811.99,634,441
31442,2024-07-22,730.79,441,82
31443,2024-02-17,657.71,82,432
31444,2024-07-10,591.94,432,294
31445,2024-11-12,532.75,294,634
31446,2024-12-16,596.25,723,165
31447,2024-06-06,536.62,165,578
31448,2024-07-10,590.28,578,132
31449,2024-04-04,531.25,132,290
31450,2024-09-21,584.38,290,723
31451,2024-05-25,374.14,874,148
31452,2024-10-18,336.73,148,804
31453,2024-09-25,370.4,804,720
31454,2024-10-18,333.36,720,378
31455,2024-12-25,366.7,378,874
31456,2024-11-02,127.03,433,540
31457,2024-12-05,114.33,540,4
31458,2024-04-04,125.76,4,228
31459,2024-07-06,113.18,228,73
31460,2024-10-05,124.5,73,433
31461,2024-02-22,264.72,873,211
31462,2024-05-31,291.19,211,418
31463,2024-11-16,262.07,418,568
31464,2024-10-22,235.86,568,528
31465,2024-06-17,259.45,528,873
31466,2024-09-07,1089.99,739,776
31467,2024-01-10,980.99,776,436
31468,2024-05-06,882.89,436,496
31469,2024-06-11,971.18,496,810
31470,2024-08-16,1068.3,810,739
31471,2024-01-12,76.53,731,857
31472,2024-01-18,68.88,857,123
31473,2024-04-20,75.77,123,161
31474,2024-01-27,68.19,161,419
31475,2024-06-23,61.37,419,731
31476,2024-05-12,1075.69,929,587
31477,2024-06-13,1183.26,587,970
31478,2024-01-23,1301.59,970,16
31479,2024-09-13,1171.43,16,348
31480,2024-09-07,1054.29,348,929
31481,2024-08-29,145.42,86,885
31482,2024-12-24,130.88,885,690
31483,2024-07-07,117.79,690,264
31484,2024-07-13,129.57,264,536
31485,2024-03-14,142.53,536,86
31486,2024-05-28,90.31,345,324
31487,2024-06-29,81.28,324,293
31488,2024-10-18,73.15,293,698
31489,2024-10-19,65.84,698,323
31490,2024-09-30,59.26,323,345
31491,2024-10-29,252.87,42,566
31492,2024-12-11,227.58,566,346
31493,2024-10-03,250.34,346,596
31494,2024-04-24,275.37,596,118
31495,2024-05-26,302.91,118,42
31496,2024-07-12,496.2,146,273
31497,2024-12-29,446.58,273,300
31498,2024-04-15,401.92,300,580
31499,2024-03-24,442.11,580,765
31500,2024-11-06,397.9,765,146
31501,2024-10-19,1090.24,63,609
31502,2024-07-06,1199.26,609,615
31503,2024-03-06,1319.19,615,968
31504,2024-08-26,1187.27,968,930
31505,2024-09-11,1068.54,930,63
31506,2024-02-02,93.07,332,124
31507,2024-11-11,83.76,124,90
31508,2024-12-19,75.38,90,184
31509,2024-05-03,82.92,184,274
31510,2024-04-14,74.63,274,332
31511,2024-04-11,1043.65,869,482
31512,2024-01-30,939.29,482,760
31513,2024-11-22,845.36,760,102
31514,2024-10-22,760.82,102,303
31515,2024-01-19,684.74,303,869
31516,2024-10-02,938.4,839,691
31517,2024-04-14,1032.24,691,38
31518,2024-02-22,929.02,38,662
31519,2024-08-29,836.12,662,80
31520,2024-07-20,752.51,80,839
31521,2024-06-07,113.33,913,579
31522,2024-10-28,124.66,579,369
31523,2024-03-18,112.19,369,511
31524,2024-06-22,100.97,511,57
31525,2024-03-15,90.87,57,913
31526,2024-01-15,449.5,93,935
31527,2024-06-24,404.55,935,159
31528,2024-02-05,364.1,159,286
31529,2024-05-10,327.69,286,770
31530,2024-05-31,360.46,770,93
31531,2024-10-20,760.2,204,604
31532,2024-07-21,684.18,604,288
31533,2024-02-21,615.76,288,101
31534,2024-06-11,677.34,101,599
31535,2024-08-17,745.07,599,204
31536,2024-05-25,554.21,2,527
31537,2024-02-05,609.63,527,824
31538,2024-01-13,548.67,824,912
31539,2024-02-16,493.8,912,787
31540,2024-04-05,543.18,787,2
31541,2024-05-17,1059.72,699,31
31542,2024-10-01,953.75,31,989
31543,2024-09-30,1049.12,989,539
31544,2024-12-08,944.21,539,761
31545,2024-04-03,849.79,761,699
31546,2024-04-24,48.93,297,165
31547,2024-08-13,44.04,165,407
31548,2024-01-01,39.64,407,143
31549,2024-01-30,43.6,143,197
31550,2024-01-09,47.96,197,297
31551,2024-12-31,982.56,821,155
31552,2024-04-25,1080.82,155,86
31553,2024-03-04,1188.9,86,325
31554,2024-06-16,1070.01,325,167
31555,2024-03-28,1177.01,167,821
31556,2024-10-31,237.45,506,214
31557,2024-10-20,261.19,214,578
31558,2024-07-17,235.07,578,548
31559,2024-10-03,211.56,548,434
31560,2024-05-16,190.4,434,506
31561,2024-04-12,357.88,764,201
31562,2024-12-27,393.67,201,292
31563,2024-03-18,433.04,292,323
31564,2024-12-23,389.74,323,850
31565,2024-06-11,350.77,850,764
31566,2024-08-23,605.7,858,41
31567,2024-10-30,545.13,41,827
31568,2024-12-12,599.64,827,701
31569,2024-02-18,539.68,701,653
31570,2024-10-14,593.65,653,858
31571,2024-08-16,878.65,355,338
31572,2024-04-18,966.52,338,69
31573,2024-07-17,869.87,69,729
31574,2024-03-30,782.88,729,618
31575,2024-11-06,704.59,618,355
31576,2024-01-04,856.4,676,869
31577,2024-08-14,770.76,869,796
31578,2024-12-15,847.84,796,738
31579,2024-01-02,932.62,738,959
31580,2024-04-07,1025.88,959,676
31581,2024-02-13,288.16,297,301
31582,2024-12-28,316.98,301,698
31583,2024-09-13,285.28,698,942
31584,2024-08-13,313.81,942,176
31585,2024-11-18,345.19,176,297
31586,2024-06-23,286.31,87,88
31587,2024-03-06,314.94,88,882
31588,2024-04-26,283.45,882,456
31589,2024-02-12,255.1,456,760
31590,2024-04-13,280.61,760,87
31591,2024-10-25,551.6,9,871
31592,2024-05-21,496.44,871,193
31593,2024-09-05,446.8,193,922
31594,2024-10-31,402.12,922,453
31595,2024-05-23,361.91,453,9
31596,2024-08-01,705.54,13,599
31597,2024-03-29,634.99,599,271
31598,2024-09-20,571.49,271,400
31599,2024-11-16,514.34,400,320
31600,2024-02-16,462.91,320,13
31601,2024-01-05,547.99,284,414
31602,2024-03-31,602.79,414,241
31603,2024-06-01,663.07,241,460
31604,2024-09-07,729.38,460,82
31605,2024-07-09,656.44,82,284
31606,2024-08-18,872.12,14,111
31607,2024-11-16,784.91,111,965
31608,2024-10-26,706.42,965,247
31609,2024-06-01,777.06,247,397
31610,2024-01-21,854.77,397,14
31611,2024-06-27,927.85,880,479
31612,2024-09-01,1020.64,479,379
31613,2024-03-24,918.58,379,57
31614,2024-11-10,1010.44,57,51
31615,2024-01-02,909.4,51,880
31616,2024-11-17,859.61,290,220
31617,2024-03-22,945.57,220,314
31618,2024-11-30,851.01,314,639
31619,2024-06-22,765.91,639,271
31620,2024-10-29,842.5,271,290
31621,2024-01-16,293.74,194,251
31622,2024-04-20,264.37,251,911
31623,2024-09-26,237.93,911,6
31624,2024-08-13,261.72,6,496
31625,2024-11-10,287.89,496,194
31626,2024-10-19,903.41,672,289
31627,2024-08-07,813.07,289,677
31628,2024-12-07,731.76,677,19
31629,2024-11-14,658.58,19,629
31630,2024-03-19,724.44,629,672
31631,2024-08-09,409.08,906,976
31632,2024-05-06,368.17,976,930
31633,2024-05-24,404.99,930,157
31634,2024-07-02,445.49,157,924
31635,2024-07-23,400.94,924,906
31636,2024-03-22,924.65,27,905
31637,2024-10-16,832.18,905,164
31638,2024-12-13,748.96,164,988
31639,2024-12-04,823.86,988,192
31640,2024-07-26,741.47,192,27
31641,2024-07-07,266.3,736,262
31642,2024-06-25,292.93,262,588
31643,2024-01-16,322.22,588,390
31644,2024-07-24,290.0,390,642
31645,2024-09-27,261.0,642,736
31646,2024-11-16,671.45,731,555
31647,2024-03-14,604.31,555,313
31648,2024-12-18,664.74,313,255
31649,2024-09-27,731.21,255,172
31650,2024-09-19,658.09,172,731
31651,2024-11-20,479.93,67,327
31652,2024-08-26,431.94,327,176
31653,2024-10-09,475.13,176,229
31654,2024-06-12,427.62,229,210
31655,2024-11-23,470.38,210,67
31656,2024-09-11,735.59,906,491
31657,2024-11-13,809.15,491,439
31658,2024-10-07,890.07,439,458
31659,2024-03-20,801.06,458,480
31660,2024-09-30,881.17,480,906
31661,2024-09-15,483.92,596,682
31662,2024-02-26,532.31,682,352
31663,2024-10-31,585.54,352,863
31664,2024-01-26,644.09,863,630
31665,2024-10-07,579.68,630,596
31666,2024-09-15,407.96,939,76
31667,2024-04-28,448.76,76,613
31668,2024-05-22,493.64,613,418
31669,2024-05-05,444.28,418,252
31670,2024-06-01,399.85,252,939
31671,2024-11-11,11.58,247,406
31672,2024-12-21,12.74,406,755
31673,2024-03-31,11.47,755,944
31674,2024-04-28,12.62,944,626
31675,2024-05-16,11.36,626,247
31676,2024-03-16,1038.96,660,407
31677,2024-09-05,1142.86,407,86
31678,2024-12-27,1257.15,86,986
31679,2024-12-09,1131.44,986,599
31680,2024-11-05,1018.3,599,660
31681,2024-07-30,132.37,458,599
31682,2024-12-18,119.13,599,583
31683,2024-07-01,107.22,583,999
31684,2024-09-26,96.5,999,194
31685,2024-05-05,86.85,194,458
31686,2024-11-19,653.04,129,892
31687,2024-10-22,587.74,892,139
31688,2024-10-30,528.97,139,586
31689,2024-03-07,581.87,586,70
31690,2024-06-25,523.68,70,129
31691,2024-08-31,856.67,656,644
31692,2024-08-13,771.0,644,118
31693,2024-10-15,848.1,118,240
31694,2024-06-18,932.91,240,723
31695,2024-03-11,839.62,723,656
31696,2024-03-31,407.01,633,892
31697,2024-07-16,447.71,892,798
31698,2024-05-24,402.94,798,223
31699,2024-10-04,362.65,223,780
31700,2024-11-19,326.38,780,633
31701,2024-09-13,747.95,434,458
31702,2024-12-10,673.16,458,140
31703,2024-04-22,605.84,140,225
31704,2024-08-29,545.26,225,752
31705,2024-04-27,599.79,752,434
31706,2024-10-27,723.68,325,42
31707,2024-07-07,651.31,42,732
31708,2024-04-25,586.18,732,496
31709,2024-05-02,527.56,496,986
31710,2024-10-02,580.32,986,325
31711,2024-03-12,281.46,481,555
31712,2024-07-01,253.31,555,412
31713,2024-09-05,278.64,412,102
31714,2024-12-18,250.78,102,467
31715,2024-07-06,275.86,467,481
31716,2024-01-17,114.75,364,956
31717,2024-09-28,103.28,956,148
31718,2024-11-09,113.61,148,632
31719,2024-12-11,102.25,632,936
31720,2024-03-02,92.03,936,364
31721,2024-10-10,168.96,844,999
31722,2024-08-21,152.06,999,111
31723,2024-05-06,136.85,111,303
31724,2024-03-21,150.53,303,597
31725,2024-10-05,135.48,597,844
31726,2024-04-26,664.11,8,748
31727,2024-04-03,730.52,748,118
31728,2024-11-19,657.47,118,806
31729,2024-01-24,591.72,806,366
31730,2024-10-29,532.55,366,8
31731,2024-05-13,132.96,13,72
31732,2024-11-15,146.26,72,158
31733,2024-09-29,131.63,158,643
31734,2024-11-30,144.79,643,843
31735,2024-12-21,159.27,843,13
31736,2024-07-25,113.08,554,741
31737,2024-06-28,101.77,741,359
31738,2024-12-05,111.95,359,176
31739,2024-04-12,100.76,176,81
31740,2024-05-08,110.84,81,554
31741,2024-08-03,30.02,386,819
31742,2024-01-20,33.02,819,159
31743,2024-01-18,29.72,159,559
31744,2024-03-17,26.75,559,113
31745,2024-09-24,24.07,113,386
31746,2024-09-28,545.7,895,326
31747,2024-01-20,600.27,326,758
31748,2024-03-21,540.24,758,714
31749,2024-08-31,594.26,714,938
31750,2024-04-07,534.83,938,895
31751,2024-11-20,444.34,5,539
31752,2024-01-18,488.77,539,549
31753,2024-02-01,537.65,549,577
31754,2024-05-25,591.42,577,592
31755,2024-11-26,532.28,592,5
31756,2024-07-29,70.16,846,959
31757,2024-08-05,77.18,959,42
31758,2024-05-06,84.9,42,960
31759,2024-03-03,76.41,960,93
31760,2024-02-17,84.05,93,846
31761,2024-04-11,315.5,847,76
31762,2024-02-15,347.05,76,813
31763,2024-04-24,381.76,813,859
31764,2024-11-22,419.94,859,798
31765,2024-09-03,377.95,798,847
31766,2024-11-24,863.27,330,833
31767,2024-12-16,949.6,833,618
31768,2024-03-22,854.64,618,693
31769,2024-01-26,940.1,693,734
31770,2024-01-13,1034.11,734,330
31771,2024-10-16,512.97,304,610
31772,2024-01-25,564.27,610,107
31773,2024-06-06,620.7,107,126
31774,2024-08-06,682.77,126,904
31775,2024-11-09,751.05,904,304
31776,2024-05-01,458.59,371,558
31777,2024-10-26,412.73,558,449
31778,2024-01-27,454.0,449,64
31779,2024-03-13,499.4,64,681
31780,2024-01-08,549.34,681,371
31781,2024-08-31,202.6,22,688
31782,2024-05-19,182.34,688,196
31783,2024-02-02,164.11,196,787
31784,2024-04-17,180.52,787,75
31785,2024-10-16,162.47,75,22
31786,2024-09-12,136.76,435,117
31787,2024-08-20,123.08,117,33
31788,2024-01-10,110.77,33,863
31789,2024-09-07,121.85,863,650
31790,2024-01-10,134.03,650,435
31791,2024-03-23,702.5,814,442
31792,2024-02-22,772.75,442,127
31793,2024-12-09,695.48,127,993
31794,2024-04-26,765.03,993,124
31795,2024-03-26,688.53,124,814
31796,2024-10-25,704.04,702,831
31797,2024-10-29,633.64,831,677
31798,2024-08-08,697.0,677,675
31799,2024-03-18,766.7,675,202
31800,2024-06-28,843.37,202,702
31801,2024-01-20,210.73,357,805
31802,2024-10-02,189.66,805,161
31803,2024-06-17,170.69,161,77
31804,2024-04-24,187.76,77,246
31805,2024-11-19,168.98,246,357
31806,2024-08-06,479.45,915,824
31807,2024-03-09,527.39,824,772
31808,2024-08-21,474.65,772,173
31809,2024-03-08,522.12,173,85
31810,2024-01-18,469.91,85,915
31811,2024-05-05,770.16,282,206
31812,2024-09-25,693.14,206,739
31813,2024-07-22,623.83,739,227
31814,2024-11-13,561.45,227,161
31815,2024-08-17,617.6,161,282
31816,2024-03-25,30.98,413,742
31817,2024-10-03,27.88,742,109
31818,2024-10-27,30.67,109,913
31819,2024-01-12,27.6,913,371
31820,2024-06-15,24.84,371,413
31821,2024-02-23,76.16,830,162
31822,2024-03-04,83.78,162,995
31823,2024-10-18,75.4,995,213
31824,2024-01-05,67.86,213,501
31825,2024-01-19,74.65,501,830
31826,2024-02-04,505.37,629,545
31827,2024-02-17,555.91,545,510
31828,2024-12-01,611.5,510,370
31829,2024-10-06,672.65,370,157
31830,2024-10-03,739.92,157,629
31831,2024-11-07,894.07,371,512
31832,2024-12-30,804.66,512,583
31833,2024-06-17,885.13,583,323
31834,2024-08-22,973.64,323,399
