date,amount,sender,receiver
2024-07-06,484.34,Account_643,Account_496
2024-02-09,49.75,Account_127,Account_227
2024-03-12,753.66,Account_12,Account_610
2024-08-21,554.26,Account_112,Account_412
2024-04-12,805.54,Account_295,Account_348
2024-08-16,119.13,Account_843,Account_471
2024-01-23,836.03,Account_245,Account_990
2024-03-05,91.86,Account_291,Account_252
2024-02-14,256.42,Account_455,Account_289
2024-06-28,430.74,Account_184,Account_424
2024-04-23,52.8,Account_408,Account_877
2024-07-30,95.58,Account_207,Account_412
2024-01-12,346.36,Account_992,Account_365
2024-08-20,154.09,Account_429,Account_782
2024-08-03,344.99,Account_334,Account_340
2024-01-28,147.46,Account_468,Account_963
2024-08-30,411.13,Account_691,Account_248
2024-06-09,152.53,Account_766,Account_59
2024-07-01,17.63,Account_116,Account_8
2024-12-16,847.0,Account_926,Account_767
2024-01-22,554.36,Account_946,Account_448
2024-08-24,12.71,Account_437,Account_593
2024-04-01,774.88,Account_980,Account_78
2024-07-15,527.32,Account_86,Account_715
2024-04-13,691.27,Account_465,Account_891
2024-07-05,972.12,Account_830,Account_185
2024-04-27,195.75,Account_819,Account_815
2024-01-09,919.85,Account_779,Account_713
2024-09-28,376.87,Account_645,Account_886
2024-06-12,586.93,Account_289,Account_752
2024-08-02,872.16,Account_992,Account_84
2024-08-14,819.52,Account_339,Account_485
2024-02-25,196.46,Account_596,Account_304
2024-03-16,234.93,Account_724,Account_541
2024-05-15,401.99,Account_278,Account_181
2024-06-20,533.04,Account_423,Account_768
2024-02-26,687.27,Account_644,Account_952
2024-01-18,151.26,Account_588,Account_26
2024-11-30,857.63,Account_312,Account_71
2024-06-05,329.76,Account_928,Account_67
2024-06-10,42.45,Account_558,Account_517
2024-04-07,610.72,Account_101,Account_52
2024-05-06,776.94,Account_292,Account_401
2024-05-01,211.05,Account_230,Account_427
2024-07-07,487.17,Account_7,Account_324
2024-12-24,201.57,Account_717,Account_310
2024-10-03,12.87,Account_892,Account_55
2024-05-14,128.32,Account_922,Account_289
2024-01-17,929.79,Account_239,Account_462
2024-08-24,155.26,Account_656,Account_663
2024-05-18,966.99,Account_11,Account_849
2024-04-04,120.21,Account_452,Account_63
2024-11-14,703.07,Account_350,Account_721
2024-04-24,899.54,Account_174,Account_566
2024-11-17,921.22,Account_884,Account_218
2024-02-17,747.4,Account_840,Account_579
2024-10-03,842.16,Account_460,Account_658
2024-08-20,533.89,Account_384,Account_390
2024-01-19,450.01,Account_388,Account_620
2024-05-01,103.45,Account_364,Account_619
2024-05-02,776.49,Account_992,Account_706
2024-01-30,704.43,Account_32,Account_782
2024-10-28,723.9,Account_703,Account_356
2024-10-07,384.64,Account_86,Account_794
2024-02-07,720.3,Account_194,Account_254
2024-07-11,219.76,Account_500,Account_603
2024-09-22,504.57,Account_295,Account_660
2024-06-02,818.46,Account_617,Account_731
2024-11-18,356.88,Account_45,Account_395
2024-06-30,992.84,Account_304,Account_951
2024-06-20,979.33,Account_848,Account_153
2024-07-07,932.08,Account_585,Account_208
2024-07-14,667.31,Account_479,Account_22
2024-05-13,16.64,Account_886,Account_378
2024-08-28,870.65,Account_402,Account_185
2024-08-05,651.55,Account_551,Account_902
2024-04-03,942.37,Account_151,Account_669
2024-03-22,585.16,Account_461,Account_114
2024-11-19,762.49,Account_421,Account_27
2024-02-03,789.76,Account_674,Account_393
2024-01-11,441.75,Account_125,Account_575
2024-11-06,36.13,Account_758,Account_121
2024-08-11,790.07,Account_908,Account_962
2024-02-04,591.76,Account_859,Account_4
2024-01-02,845.87,Account_604,Account_286
2024-08-27,76.57,Account_835,Account_570
2024-03-10,204.34,Account_51,Account_894
2024-03-27,412.15,Account_512,Account_707
2024-12-08,351.28,Account_541,Account_25
2024-08-26,528.64,Account_683,Account_707
2024-01-26,852.63,Account_844,Account_503
2024-08-25,674.31,Account_87,Account_285
2024-03-07,391.84,Account_138,Account_715
2024-10-15,109.55,Account_903,Account_982
2024-11-03,651.0,Account_344,Account_438
2024-01-15,312.85,Account_931,Account_411
2024-11-21,455.1,Account_988,Account_503
2024-07-18,598.68,Account_326,Account_985
2024-02-27,567.3,Account_713,Account_818
2024-01-19,175.57,Account_608,Account_838
2024-03-02,817.8,Account_363,Account_887
2024-05-02,374.71,Account_995,Account_210
2024-10-18,732.04,Account_877,Account_950
2024-05-24,666.27,Account_957,Account_757
2024-11-08,784.61,Account_749,Account_544
2024-09-10,54.43,Account_179,Account_361
2024-05-16,430.17,Account_366,Account_109
2024-08-01,725.25,Account_901,Account_830
2024-10-04,197.25,Account_655,Account_485
2024-02-27,139.41,Account_124,Account_565
2024-09-17,501.67,Account_502,Account_745
2024-09-12,980.57,Account_461,Account_967
2024-11-10,246.37,Account_462,Account_622
2024-06-19,670.0,Account_951,Account_638
2024-10-01,313.83,Account_671,Account_564
2024-10-23,392.76,Account_241,Account_382
2024-03-31,754.21,Account_605,Account_481
2024-02-11,775.29,Account_360,Account_149
2024-07-13,70.97,Account_627,Account_205
2024-10-22,431.53,Account_914,Account_261
2024-09-08,387.71,Account_127,Account_153
2024-08-03,98.16,Account_115,Account_592
2024-04-17,579.44,Account_986,Account_600
2024-04-18,681.46,Account_379,Account_245
2024-10-11,252.86,Account_643,Account_79
2024-06-13,224.58,Account_490,Account_571
2024-09-20,535.07,Account_657,Account_403
2024-09-01,726.46,Account_817,Account_756
2024-06-18,243.07,Account_383,Account_238
2024-01-28,692.65,Account_183,Account_434
2024-10-08,678.78,Account_140,Account_613
2024-09-15,261.05,Account_980,Account_503
2024-03-21,194.43,Account_127,Account_117
2024-10-28,855.95,Account_413,Account_606
2024-03-03,748.55,Account_202,Account_298
2024-03-25,574.88,Account_463,Account_237
2024-04-23,146.07,Account_820,Account_131
2024-09-18,648.34,Account_85,Account_452
2024-01-05,906.61,Account_442,Account_344
2024-05-21,571.98,Account_813,Account_251
2024-08-12,813.0,Account_703,Account_739
2024-11-27,760.46,Account_383,Account_857
2024-09-03,332.4,Account_57,Account_324
2024-09-04,500.0,Account_710,Account_677
2024-08-22,566.92,Account_800,Account_866
2024-03-05,83.42,Account_308,Account_209
2024-11-24,219.57,Account_686,Account_309
2024-09-14,356.24,Account_327,Account_212
2024-12-19,85.73,Account_948,Account_713
2024-10-27,358.2,Account_339,Account_507
2024-03-21,969.0,Account_145,Account_922
2024-01-18,278.96,Account_52,Account_634
2024-10-29,196.21,Account_751,Account_807
2024-11-25,379.43,Account_719,Account_876
2024-11-09,194.59,Account_361,Account_428
2024-02-21,207.47,Account_263,Account_202
2024-08-23,383.79,Account_417,Account_549
2024-10-01,808.52,Account_1000,Account_5
2024-10-20,26.41,Account_323,Account_333
2024-10-23,235.55,Account_778,Account_279
2024-02-24,279.86,Account_659,Account_938
2024-01-09,719.69,Account_62,Account_805
2024-10-30,859.53,Account_308,Account_150
2024-06-27,626.01,Account_486,Account_267
2024-02-28,588.69,Account_286,Account_862
2024-09-25,11.38,Account_943,Account_981
2024-11-23,509.88,Account_819,Account_73
2024-11-14,615.18,Account_630,Account_426
2024-03-20,221.99,Account_657,Account_117
2024-10-27,864.03,Account_781,Account_868
2024-06-13,453.82,Account_252,Account_379
2024-09-14,313.62,Account_216,Account_542
2024-02-15,86.79,Account_910,Account_650
2024-04-06,504.49,Account_333,Account_734
2024-01-28,375.74,Account_307,Account_470
2024-07-29,871.94,Account_659,Account_95
2024-12-17,933.69,Account_294,Account_862
2024-06-20,195.5,Account_166,Account_394
2024-03-24,290.99,Account_931,Account_332
2024-03-04,186.09,Account_4,Account_934
2024-05-08,348.27,Account_851,Account_237
2024-12-22,626.75,Account_813,Account_399
2024-10-18,666.98,Account_174,Account_148
2024-02-12,495.29,Account_292,Account_5
2024-05-31,253.66,Account_769,Account_456
2024-02-01,391.07,Account_235,Account_283
2024-06-23,803.42,Account_941,Account_975
2024-12-16,266.6,Account_854,Account_949
2024-08-01,665.37,Account_51,Account_739
2024-10-19,793.5,Account_52,Account_816
2024-01-27,985.43,Account_539,Account_874
2024-07-02,995.26,Account_453,Account_592
2024-03-09,197.99,Account_111,Account_401
2024-02-13,636.08,Account_77,Account_266
2024-03-28,10.45,Account_758,Account_182
2024-09-06,636.78,Account_170,Account_299
2024-09-20,76.7,Account_347,Account_409
2024-08-11,611.3,Account_43,Account_928
2024-09-27,831.7,Account_260,Account_681
2024-05-18,908.28,Account_750,Account_978
2024-04-10,226.15,Account_125,Account_197
2024-01-07,366.06,Account_446,Account_402
2024-11-01,347.14,Account_144,Account_531
2024-08-08,76.66,Account_820,Account_944
2024-10-09,880.48,Account_714,Account_778
2024-02-20,650.33,Account_120,Account_450
2024-10-07,729.76,Account_683,Account_383
2024-06-17,68.95,Account_175,Account_580
2024-10-30,804.96,Account_182,Account_756
2024-10-26,94.79,Account_183,Account_175
2024-02-22,646.69,Account_884,Account_119
2024-10-25,168.43,Account_667,Account_290
2024-02-27,277.63,Account_933,Account_623
2024-02-13,291.4,Account_298,Account_113
2024-07-04,518.1,Account_222,Account_836
2024-10-22,402.8,Account_711,Account_721
2024-05-25,584.68,Account_596,Account_195
2024-03-19,418.07,Account_876,Account_173
2024-03-24,129.5,Account_6,Account_928
2024-08-18,40.22,Account_841,Account_728
2024-01-27,52.53,Account_310,Account_912
2024-06-03,511.03,Account_635,Account_924
2024-09-14,441.48,Account_719,Account_315
2024-07-25,525.37,Account_526,Account_984
2024-02-07,304.32,Account_373,Account_640
2024-04-05,155.41,Account_708,Account_556
2024-05-06,603.86,Account_963,Account_819
2024-12-08,462.49,Account_678,Account_395
2024-02-22,610.6,Account_335,Account_973
2024-05-19,319.05,Account_936,Account_427
2024-06-09,580.95,Account_711,Account_655
2024-02-28,158.04,Account_196,Account_815
2024-02-18,35.18,Account_574,Account_671
2024-06-10,71.02,Account_101,Account_196
2024-07-02,225.55,Account_904,Account_141
2024-03-28,879.04,Account_413,Account_849
2024-04-03,243.46,Account_909,Account_988
2024-01-07,934.75,Account_557,Account_257
2024-05-08,156.08,Account_745,Account_129
2024-09-01,943.24,Account_405,Account_179
2024-03-21,633.43,Account_854,Account_84
2024-05-09,320.0,Account_11,Account_143
2024-08-13,541.53,Account_163,Account_248
2024-08-30,815.41,Account_820,Account_41
2024-03-09,317.83,Account_395,Account_31
2024-11-29,734.42,Account_634,Account_941
2024-10-29,664.5,Account_650,Account_957
2024-12-27,498.56,Account_770,Account_549
2024-07-21,432.34,Account_932,Account_922
2024-10-03,309.36,Account_932,Account_482
2024-09-12,896.73,Account_718,Account_898
2024-01-21,142.75,Account_499,Account_884
2024-05-29,344.66,Account_460,Account_666
2024-05-03,61.24,Account_864,Account_705
2024-07-08,701.97,Account_853,Account_224
2024-12-10,28.48,Account_875,Account_75
2024-12-31,756.78,Account_834,Account_824
2024-03-15,966.86,Account_884,Account_505
2024-03-11,467.33,Account_291,Account_818
2024-06-26,191.02,Account_353,Account_284
2024-12-07,74.08,Account_297,Account_907
2024-10-30,674.2,Account_545,Account_607
2024-08-10,998.11,Account_183,Account_498
2024-12-29,953.97,Account_771,Account_742
2024-06-12,585.12,Account_731,Account_240
2024-12-02,227.34,Account_717,Account_190
2024-09-18,555.82,Account_106,Account_825
2024-11-27,908.76,Account_591,Account_196
2024-03-26,673.91,Account_197,Account_994
2024-11-29,464.83,Account_796,Account_855
2024-01-21,31.13,Account_437,Account_529
2024-04-28,654.21,Account_281,Account_185
2024-11-29,914.95,Account_361,Account_926
2024-11-04,525.85,Account_237,Account_81
2024-02-11,242.91,Account_377,Account_593
2024-10-30,684.88,Account_743,Account_437
2024-04-07,90.07,Account_192,Account_691
2024-08-27,319.34,Account_327,Account_256
2024-08-28,352.72,Account_738,Account_59
2024-09-02,13.26,Account_876,Account_672
2024-10-09,725.98,Account_384,Account_7
2024-10-16,903.36,Account_941,Account_793
2024-11-09,582.09,Account_290,Account_675
2024-06-26,405.5,Account_812,Account_935
2024-12-26,509.52,Account_468,Account_387
2024-02-06,133.99,Account_982,Account_425
2024-06-15,935.02,Account_244,Account_560
2024-11-08,364.82,Account_934,Account_593
2024-05-23,264.63,Account_800,Account_843
2024-03-28,285.12,Account_758,Account_368
2024-06-19,377.08,Account_167,Account_922
2024-04-06,204.18,Account_345,Account_104
2024-11-09,745.07,Account_725,Account_36
2024-10-24,301.2,Account_69,Account_360
2024-06-30,662.85,Account_424,Account_214
2024-02-20,750.18,Account_113,Account_943
2024-06-07,416.61,Account_27,Account_611
2024-08-07,675.8,Account_351,Account_110
2024-11-05,758.75,Account_235,Account_412
2024-01-16,854.97,Account_11,Account_966
2024-09-11,496.32,Account_258,Account_67
2024-03-13,906.55,Account_905,Account_944
2024-12-25,142.97,Account_243,Account_268
2024-08-26,507.3,Account_499,Account_864
2024-12-29,958.21,Account_890,Account_984
2024-12-13,956.29,Account_204,Account_905
2024-10-06,636.97,Account_177,Account_222
2024-08-13,520.79,Account_115,Account_144
2024-09-26,794.53,Account_65,Account_909
2024-10-18,657.3,Account_836,Account_638
2024-06-06,359.77,Account_769,Account_236
2024-06-12,744.31,Account_691,Account_454
2024-03-02,954.68,Account_899,Account_143
2024-06-11,169.62,Account_73,Account_925
2024-09-11,428.88,Account_971,Account_596
2024-02-14,225.28,Account_913,Account_837
2024-04-15,842.85,Account_314,Account_621
2024-09-30,898.69,Account_245,Account_108
2024-05-03,170.35,Account_516,Account_413
2024-06-20,437.66,Account_56,Account_837
2024-05-12,585.65,Account_801,Account_995
2024-04-30,36.08,Account_690,Account_851
2024-09-17,537.22,Account_834,Account_951
2024-08-01,251.02,Account_821,Account_20
2024-02-17,952.32,Account_305,Account_561
2024-03-07,918.52,Account_694,Account_39
2024-02-08,161.54,Account_70,Account_513
2024-02-14,33.5,Account_724,Account_259
2024-05-14,143.37,Account_459,Account_47
2024-11-20,72.05,Account_996,Account_433
2024-11-24,537.63,Account_564,Account_482
2024-02-02,199.64,Account_812,Account_648
2024-09-01,610.52,Account_289,Account_582
2024-04-17,855.5,Account_883,Account_937
2024-05-23,963.02,Account_681,Account_132
2024-09-10,318.27,Account_193,Account_660
2024-06-06,726.99,Account_262,Account_219
2024-07-29,113.43,Account_313,Account_133
2024-01-11,872.08,Account_370,Account_68
2024-02-03,401.15,Account_302,Account_864
2024-04-12,299.37,Account_13,Account_645
2024-06-19,342.87,Account_125,Account_241
2024-06-04,460.66,Account_984,Account_764
2024-03-16,723.54,Account_137,Account_49
2024-04-28,136.62,Account_702,Account_698
2024-12-20,363.77,Account_612,Account_984
2024-09-07,660.37,Account_476,Account_134
2024-12-29,783.29,Account_387,Account_814
2024-10-13,766.63,Account_536,Account_820
2024-10-10,558.77,Account_964,Account_597
2024-09-08,824.94,Account_928,Account_870
2024-07-08,738.19,Account_434,Account_488
2024-09-02,225.56,Account_886,Account_66
2024-04-19,85.69,Account_476,Account_673
2024-10-20,93.18,Account_622,Account_550
2024-11-21,461.91,Account_229,Account_630
2024-09-16,51.3,Account_820,Account_165
2024-07-03,48.45,Account_488,Account_231
2024-06-23,260.38,Account_120,Account_602
2024-09-18,415.79,Account_758,Account_514
2024-08-21,93.65,Account_828,Account_849
2024-02-28,231.11,Account_849,Account_742
2024-01-16,899.84,Account_552,Account_569
2024-12-02,974.74,Account_511,Account_985
2024-12-12,318.58,Account_413,Account_798
2024-02-24,630.11,Account_42,Account_254
2024-06-12,489.62,Account_357,Account_898
2024-10-18,623.62,Account_523,Account_340
2024-11-22,984.61,Account_109,Account_786
2024-03-12,665.06,Account_334,Account_245
2024-06-05,901.52,Account_34,Account_371
2024-10-25,769.54,Account_616,Account_196
2024-10-15,90.34,Account_188,Account_459
2024-07-29,40.79,Account_324,Account_258
2024-08-03,320.87,Account_234,Account_529
2024-01-28,18.35,Account_918,Account_468
2024-02-08,963.9,Account_757,Account_480
2024-10-13,205.25,Account_787,Account_364
2024-12-17,194.05,Account_673,Account_286
2024-11-28,365.45,Account_917,Account_355
2024-04-22,343.21,Account_357,Account_737
2024-01-19,274.31,Account_690,Account_328
2024-09-21,939.67,Account_461,Account_778
2024-08-21,680.76,Account_726,Account_608
2024-09-26,968.01,Account_480,Account_716
2024-03-25,804.47,Account_551,Account_996
2024-03-10,898.51,Account_660,Account_733
2024-01-17,801.07,Account_999,Account_997
2024-03-12,460.98,Account_759,Account_40
2024-05-21,19.06,Account_696,Account_683
2024-06-07,758.54,Account_23,Account_788
2024-03-04,970.2,Account_507,Account_779
2024-02-24,302.09,Account_802,Account_178
2024-09-08,373.39,Account_705,Account_455
2024-05-23,25.47,Account_551,Account_710
2024-12-21,888.85,Account_98,Account_966
2024-09-04,433.25,Account_319,Account_566
2024-05-19,424.25,Account_84,Account_535
2024-05-29,439.07,Account_153,Account_983
2024-09-11,947.74,Account_308,Account_844
2024-10-07,266.17,Account_61,Account_713
2024-01-09,91.34,Account_425,Account_482
2024-01-08,468.55,Account_121,Account_515
2024-08-25,165.46,Account_237,Account_249
2024-12-03,696.01,Account_796,Account_49
2024-01-15,787.97,Account_301,Account_230
2024-07-11,143.26,Account_475,Account_251
2024-10-16,774.95,Account_676,Account_434
2024-05-11,488.06,Account_629,Account_896
2024-01-31,812.77,Account_616,Account_831
2024-01-30,642.7,Account_773,Account_219
2024-09-19,960.9,Account_268,Account_818
2024-11-15,469.4,Account_104,Account_823
2024-10-29,743.28,Account_610,Account_900
2024-10-20,268.51,Account_588,Account_147
2024-05-24,472.44,Account_165,Account_291
2024-12-14,130.0,Account_876,Account_541
2024-08-06,102.31,Account_197,Account_61
2024-05-06,252.61,Account_787,Account_296
2024-07-01,271.65,Account_86,Account_834
2024-02-19,817.43,Account_706,Account_389
2024-08-25,133.45,Account_523,Account_807
2024-08-31,89.87,Account_377,Account_609
2024-05-03,253.27,Account_59,Account_23
2024-04-11,465.69,Account_926,Account_778
2024-07-14,163.01,Account_747,Account_864
2024-01-15,474.31,Account_826,Account_700
2024-12-18,796.01,Account_996,Account_833
2024-06-10,386.14,Account_339,Account_216
2024-03-20,652.91,Account_94,Account_897
2024-06-21,82.31,Account_211,Account_127
2024-02-28,640.62,Account_265,Account_112
2024-01-14,920.96,Account_607,Account_857
2024-01-06,37.49,Account_656,Account_141
2024-07-24,255.37,Account_501,Account_105
2024-01-17,211.86,Account_666,Account_598
2024-02-08,137.31,Account_370,Account_893
2024-11-27,272.13,Account_692,Account_317
2024-08-12,786.33,Account_886,Account_435
2024-07-06,251.9,Account_670,Account_969
2024-12-08,564.93,Account_836,Account_205
2024-03-02,777.21,Account_140,Account_324
2024-12-16,415.26,Account_127,Account_853
2024-10-19,766.8,Account_321,Account_685
2024-03-13,317.97,Account_733,Account_626
2024-09-30,704.76,Account_424,Account_812
2024-06-10,828.76,Account_282,Account_872
2024-06-11,765.56,Account_215,Account_450
2024-09-28,162.68,Account_549,Account_995
2024-07-07,644.74,Account_131,Account_738
2024-11-09,115.4,Account_62,Account_547
2024-06-08,853.58,Account_595,Account_837
2024-04-08,191.14,Account_991,Account_33
2024-07-08,353.86,Account_137,Account_200
2024-09-18,827.22,Account_608,Account_236
2024-12-08,214.19,Account_58,Account_711
2024-11-26,632.3,Account_755,Account_956
2024-06-21,522.69,Account_176,Account_521
2024-06-10,807.81,Account_29,Account_949
2024-12-06,502.1,Account_47,Account_894
2024-11-18,590.05,Account_521,Account_91
2024-07-03,810.21,Account_841,Account_462
2024-05-30,792.03,Account_266,Account_808
2024-05-23,364.55,Account_934,Account_135
2024-09-07,478.63,Account_721,Account_719
2024-05-20,292.42,Account_495,Account_260
2024-10-27,271.9,Account_580,Account_400
2024-05-24,313.06,Account_252,Account_35
2024-01-05,58.32,Account_827,Account_55
2024-09-18,536.75,Account_396,Account_582
2024-10-06,396.27,Account_947,Account_139
2024-12-09,960.68,Account_445,Account_129
2024-04-16,808.17,Account_469,Account_373
2024-10-14,597.76,Account_509,Account_474
2024-05-28,655.07,Account_361,Account_925
2024-10-25,386.04,Account_669,Account_824
2024-05-10,130.07,Account_104,Account_144
2024-07-03,165.59,Account_25,Account_480
2024-04-11,977.99,Account_260,Account_830
2024-08-10,53.09,Account_618,Account_446
2024-11-10,835.52,Account_62,Account_588
2024-11-19,230.33,Account_875,Account_834
2024-08-13,474.05,Account_762,Account_259
2024-03-10,403.17,Account_578,Account_147
2024-02-23,938.7,Account_370,Account_685
2024-03-04,303.68,Account_724,Account_489
2024-04-21,776.11,Account_703,Account_404
2024-04-28,68.13,Account_135,Account_381
2024-10-26,978.74,Account_768,Account_697
2024-11-01,677.25,Account_305,Account_253
2024-05-16,535.85,Account_521,Account_957
2024-10-20,465.33,Account_961,Account_159
2024-05-04,688.82,Account_367,Account_160
2024-09-12,788.49,Account_438,Account_93
2024-07-31,271.95,Account_606,Account_933
2024-06-05,342.76,Account_744,Account_269
2024-06-30,750.97,Account_620,Account_716
2024-08-21,360.5,Account_729,Account_639
2024-03-29,877.09,Account_751,Account_520
2024-02-25,201.12,Account_460,Account_743
2024-12-14,875.34,Account_505,Account_727
2024-03-14,662.16,Account_746,Account_884
2024-04-27,115.41,Account_450,Account_747
2024-12-15,153.62,Account_136,Account_871
2024-04-19,33.43,Account_287,Account_924
2024-12-06,216.58,Account_615,Account_989
2024-02-22,481.04,Account_937,Account_133
2024-05-18,918.94,Account_473,Account_419
2024-05-21,768.78,Account_728,Account_32
2024-07-18,731.12,Account_42,Account_285
2024-07-18,335.63,Account_345,Account_83
2024-07-18,369.19,Account_83,Account_566
2024-07-18,332.27,Account_566,Account_237
2024-07-18,299.04,Account_237,Account_980
2024-07-18,269.14,Account_980,Account_988
2024-07-18,296.05,Account_988,Account_345
2024-03-08,144.5,Account_7,Account_961
2024-01-20,607.07,Account_545,Account_736
2024-12-13,653.35,Account_489,Account_794
2024-03-27,591.79,Account_652,Account_347
2024-03-10,932.74,Account_813,Account_970
2024-08-03,931.94,Account_453,Account_799
2024-04-03,796.64,Account_503,Account_494
2024-12-23,218.09,Account_212,Account_640
2024-04-27,911.55,Account_272,Account_223
2024-08-21,994.83,Account_840,Account_655
2024-08-13,789.66,Account_199,Account_749
2024-08-02,223.79,Account_533,Account_987
2024-02-10,582.68,Account_789,Account_765
2024-01-22,351.27,Account_845,Account_982
2024-09-07,385.56,Account_13,Account_142
2024-05-11,173.48,Account_452,Account_775
2024-05-08,631.75,Account_199,Account_916
2024-10-18,526.71,Account_977,Account_714
2024-06-24,388.83,Account_683,Account_807
2024-07-03,501.75,Account_222,Account_896
2024-02-27,481.64,Account_925,Account_366
2024-01-03,362.54,Account_993,Account_27
2024-02-03,563.84,Account_574,Account_582
2024-12-06,229.76,Account_570,Account_465
2024-01-27,988.26,Account_830,Account_582
2024-04-29,217.5,Account_488,Account_638
2024-04-26,851.49,Account_479,Account_461
2024-04-08,616.18,Account_108,Account_134
2024-02-13,282.41,Account_911,Account_970
2024-01-27,522.02,Account_760,Account_319
2024-12-19,168.31,Account_916,Account_786
2024-07-10,913.32,Account_465,Account_686
2024-12-22,831.16,Account_622,Account_655
2024-10-05,157.88,Account_28,Account_539
2024-01-31,10.26,Account_734,Account_19
2024-10-14,181.09,Account_484,Account_155
2024-03-21,482.81,Account_671,Account_644
2024-10-26,130.03,Account_967,Account_772
2024-06-26,975.72,Account_866,Account_771
2024-11-25,600.25,Account_185,Account_252
2024-01-20,574.53,Account_717,Account_332
2024-06-16,217.61,Account_135,Account_241
2024-11-15,907.86,Account_831,Account_636
2024-06-28,469.91,Account_529,Account_739
2024-11-13,367.17,Account_118,Account_472
2024-01-08,175.68,Account_31,Account_203
2024-10-02,555.29,Account_839,Account_959
2024-01-02,439.61,Account_59,Account_814
2024-02-04,290.18,Account_908,Account_620
2024-05-23,21.67,Account_477,Account_345
2024-01-13,228.82,Account_125,Account_970
2024-10-06,518.1,Account_49,Account_455
2024-09-21,653.13,Account_434,Account_506
2024-06-23,489.75,Account_718,Account_801
2024-01-03,344.7,Account_700,Account_555
2024-02-19,579.29,Account_602,Account_347
2024-11-12,52.66,Account_311,Account_344
2024-05-07,443.36,Account_849,Account_931
2024-12-12,625.8,Account_401,Account_423
2024-09-13,450.86,Account_403,Account_132
2024-10-03,345.73,Account_440,Account_979
2024-12-19,295.15,Account_934,Account_128
2024-04-25,315.38,Account_138,Account_41
2024-12-05,277.69,Account_667,Account_567
2024-12-18,55.53,Account_332,Account_936
2024-02-24,407.35,Account_266,Account_929
2024-12-05,392.21,Account_499,Account_898
2024-04-13,302.94,Account_199,Account_952
2024-02-24,905.21,Account_879,Account_588
2024-07-12,880.03,Account_436,Account_803
2024-08-14,968.97,Account_460,Account_263
2024-12-10,682.0,Account_570,Account_916
2024-09-18,425.27,Account_899,Account_712
2024-12-22,866.24,Account_754,Account_854
2024-09-29,947.44,Account_920,Account_856
2024-02-08,278.03,Account_323,Account_458
2024-07-21,95.18,Account_981,Account_770
2024-08-22,937.87,Account_662,Account_831
2024-05-28,978.55,Account_657,Account_155
2024-11-15,508.96,Account_973,Account_94
2024-10-02,583.27,Account_242,Account_669
2024-08-20,323.86,Account_626,Account_915
2024-03-22,81.75,Account_485,Account_54
2024-02-26,220.63,Account_286,Account_589
2024-12-12,273.31,Account_442,Account_759
2024-03-16,526.32,Account_687,Account_612
2024-05-06,266.09,Account_949,Account_916
2024-05-18,551.12,Account_959,Account_450
2024-09-04,299.8,Account_451,Account_3
2024-06-25,208.9,Account_644,Account_604
2024-08-16,513.87,Account_70,Account_822
2024-04-01,788.5,Account_383,Account_404
2024-10-28,700.27,Account_443,Account_922
2024-04-22,59.67,Account_143,Account_776
2024-03-22,949.06,Account_685,Account_993
2024-06-24,216.26,Account_481,Account_976
2024-07-05,126.63,Account_795,Account_509
2024-04-04,488.93,Account_399,Account_913
2024-01-03,854.11,Account_75,Account_159
2024-08-22,782.62,Account_28,Account_566
2024-06-27,863.9,Account_676,Account_519
2024-04-29,123.99,Account_807,Account_602
2024-06-23,311.89,Account_146,Account_723
2024-01-04,386.85,Account_795,Account_398
2024-01-01,786.64,Account_595,Account_553
2024-09-08,340.31,Account_897,Account_894
2024-11-30,220.73,Account_831,Account_551
2024-04-15,700.81,Account_621,Account_48
2024-05-17,902.86,Account_32,Account_208
2024-05-05,911.11,Account_75,Account_841
2024-11-30,411.61,Account_842,Account_653
2024-06-14,592.42,Account_194,Account_129
2024-05-16,936.85,Account_445,Account_750
2024-08-15,682.86,Account_632,Account_912
2024-01-15,804.67,Account_887,Account_738
2024-08-06,803.26,Account_755,Account_511
2024-07-12,503.73,Account_46,Account_26
2024-05-02,285.22,Account_102,Account_852
2024-01-27,450.69,Account_254,Account_893
2024-02-10,735.92,Account_803,Account_285
2024-06-07,663.87,Account_748,Account_889
2024-07-17,290.87,Account_914,Account_973
2024-11-22,91.62,Account_574,Account_449
2024-05-02,904.19,Account_846,Account_868
2024-08-11,705.51,Account_516,Account_933
2024-07-02,88.54,Account_191,Account_896
2024-06-03,710.79,Account_914,Account_490
2024-05-10,741.66,Account_853,Account_7
2024-08-11,835.01,Account_996,Account_384
2024-05-28,528.29,Account_440,Account_125
2024-06-06,727.19,Account_779,Account_553
2024-09-16,178.64,Account_69,Account_281
2024-02-02,241.53,Account_371,Account_904
2024-11-05,728.54,Account_257,Account_112
2024-08-02,475.42,Account_516,Account_513
2024-10-19,265.66,Account_213,Account_726
2024-03-10,636.66,Account_177,Account_85
2024-10-26,226.61,Account_210,Account_731
2024-03-22,528.91,Account_855,Account_821
2024-01-13,567.56,Account_126,Account_322
2024-03-03,701.69,Account_15,Account_473
2024-12-04,970.14,Account_217,Account_882
2024-05-19,296.57,Account_713,Account_7
2024-06-28,265.98,Account_971,Account_524
2024-09-04,924.42,Account_430,Account_465
2024-12-07,831.75,Account_73,Account_373
2024-08-25,736.75,Account_273,Account_114
2024-01-04,386.07,Account_666,Account_713
2024-10-28,423.51,Account_304,Account_324
2024-02-20,580.96,Account_858,Account_237
